Num_Acc,an,mois,jour,dep,lat,long,indemne,blesse,hospitalise,decede,total
201300011952,13,7,1,340,43.598,3.906,0,1,1,0,2
201300011953,13,7,16,340,43.412,3.492,1,0,2,0,3
201300011954,13,7,19,340,43.59,3.897,1,1,0,0,2
201300011955,13,7,28,340,43.421,3.526,0,0,2,0,2
201300011956,13,7,30,340,43.549,3.792,1,0,1,0,2
201300011957,13,8,2,340,43.584,3.884,3,0,1,0,4
201300011958,13,8,14,340,43.282,3.184,1,0,3,0,4
201300011959,13,8,26,340,43.404,3.474,7,4,0,0,11
201300011961,13,9,28,340,43.58677,3.89312,1,0,1,1,3
201300011962,13,9,28,340,43.287,3.187,6,1,0,0,7
201300011963,13,9,30,340,43.50538,3.73532,1,3,1,1,6
201300011964,13,10,20,340,43.44978,3.58371,7,6,0,1,14
201300011965,13,11,1,340,43.57266,3.87217,1,0,0,1,2
201300011966,13,12,7,340,43.593,3.899,3,5,1,0,9
201300011967,13,12,7,340,43.388,3.451,5,3,1,0,9
201300011968,13,12,7,340,43.381,3.417,2,0,1,0,3
201300011969,13,12,10,340,43.252,3.153,5,5,1,0,11
201300011970,13,12,20,340,43.592,3.897,1,0,1,0,2
201300012456,13,12,11,340,43.467,3.434,0,1,0,0,1
201300012584,13,1,8,340,43.74003,3.78022,1,1,0,0,2
201300012585,13,3,16,340,43.73518,3.79026,0,1,1,0,2
201300012587,13,11,19,340,43.651,3.807,1,0,1,0,2
201300012669,13,1,18,340,43.48805,3.77257,0,2,0,0,2
201300012670,13,1,22,340,43.53953,3.88954,1,0,0,1,2
201300012671,13,3,17,340,43.523,3.81444,0,0,1,0,1
201300012672,13,4,7,340,43.48417,3.77259,0,5,2,0,7
201300012673,13,5,15,340,43.49555,3.77693,0,0,1,0,1
201300012674,13,10,3,340,43.53359,3.53359,1,0,0,1,2
201300017980,13,2,10,340,43.55928,4.02968,0,0,1,0,1
201300017981,13,3,9,340,43.55312,4.00217,1,0,1,0,2
201300017982,13,5,9,340,43.52595,3.9193,1,0,1,0,2
201300017983,13,5,19,340,43.5491,3.98281,0,0,1,0,1
201300017984,13,10,9,340,43.538,3.952,1,0,1,0,2
201300018135,13,1,11,340,43.41222,3.13139,0,1,1,0,2
201300018136,13,4,24,340,43.42104,2.96973,0,0,1,0,1
201300018137,13,7,31,340,43.467,3.034,2,0,1,0,3
201300018138,13,3,16,340,43.42325,3.24437,0,0,0,3,3
201300018139,13,3,20,340,43.40153,3.25759,1,0,1,0,2
201300018140,13,5,26,340,43.51557,3.31758,0,0,1,0,1
201300018141,13,2,23,340,43.59718,2.72037,0,0,0,1,1
201300018142,13,3,14,340,43.4874,2.76869,0,0,1,0,1
201300018143,13,8,4,340,43.605,2.802,0,0,1,0,1
201300018144,13,8,18,340,43.565,2.978,0,0,1,0,1
201300018145,13,5,2,340,43.30586,3.32793,0,0,0,1,1
201300018147,13,7,26,340,43.28934,3.29012,1,0,1,1,3
201300018148,13,9,3,340,43.688,3.359,1,0,1,0,2
201300018149,13,1,7,340,43.56926,3.41252,1,1,0,0,2
201300018150,13,2,10,340,43.62734,3.46069,0,0,1,0,1
201300018151,13,2,20,340,43.59326,3.44978,1,0,1,0,2
201300018152,13,5,14,340,43.60677,3.37254,0,0,1,0,1
201300018153,13,8,10,340,43.52515,3.48492,0,1,0,1,2
201300018154,13,9,9,340,43.612,3.448,0,0,1,0,1
201300018155,13,9,22,340,43.613,3.386,0,0,1,0,1
201300018157,13,10,5,340,43.633,3.435,1,0,1,0,2
201300018158,13,11,11,340,43.64446,3.45613,0,0,0,1,1
201300018160,13,2,26,340,43.64104,3.50183,1,0,1,0,2
201300018173,13,1,18,340,43.38025,3.49884,0,0,1,0,1
201300018174,13,3,22,340,43.35623,3.44413,0,0,1,0,1
201300018175,13,4,19,340,43.39204,3.51291,0,3,0,0,3
201300018177,13,8,10,340,43.32421,3.54823,1,0,0,1,2
201300018180,13,2,8,340,43.46737,3.69138,0,0,1,1,2
201300018186,13,1,26,340,43.45412,3.42116,1,0,1,0,2
201300018187,13,3,11,340,43.52023,3.51745,1,1,0,0,2
201300018188,13,7,8,340,43.4,3.368,1,0,1,0,2
201300018189,13,7,16,340,43.474,3.382,4,0,1,0,5
201300018190,13,9,15,340,43.438,3.415,1,1,4,0,6
201300018191,13,11,2,340,43.468,3.424,1,0,1,0,2
201300018193,13,12,8,340,43.48555,3.35694,0,0,0,1,1
201300019216,13,2,7,340,43.6678,3.8557,1,0,0,1,2
201300019217,13,2,8,340,43.65058,3.88368,0,1,0,0,1
201300019219,13,5,8,340,43.69789,3.86295,1,0,1,0,2
201300019220,13,6,6,340,43.71649,3.91308,0,0,1,0,1
201300019221,13,6,15,340,43.66213,3.90978,0,0,1,0,1
201300019222,13,6,21,340,43.72902,3.86816,1,0,1,0,2
201300019223,13,7,11,340,43.68101,3.8655,1,0,0,1,2
201300019225,13,8,18,340,43.72629,3.90266,4,1,1,1,7
201300019709,13,3,21,340,43.52698,3.74166,1,0,1,0,2
201300019710,13,4,23,340,43.56282,3.85,1,0,1,0,2
201300019711,13,4,30,340,43.56053,3.84938,1,0,1,0,2
201300019712,13,5,3,340,43.53393,3.75396,1,0,1,0,2
201300019713,13,7,2,340,43.579,3.865,1,1,1,0,3
201300019714,13,8,7,340,43.51634,3.76798,0,1,0,1,2
201300019715,13,9,11,340,43.546,3.75,1,0,1,0,2
201300019716,13,9,11,340,43.574,3.848,1,0,1,0,2
201300019717,13,12,7,340,43.586,3.82,1,0,1,0,2
201300019718,13,12,14,340,43.592,3.834,1,0,1,0,2
201300020048,13,1,11,340,43.80481,3.32656,0,0,1,0,1
201300020049,13,3,1,340,43.60601,3.81703,0,0,1,0,1
201300020050,13,6,17,340,43.54744,3.44869,1,0,0,1,2
201300020052,13,6,22,340,43.67684,3.41604,0,0,1,0,1
201300024401,13,1,10,340,43.31552,3.46801,1,0,1,0,2
201300024402,13,3,20,340,43.31112,3.46596,0,1,0,0,1
201300024403,13,4,26,340,43.30862,3.47693,1,1,0,0,2
201300024404,13,6,22,340,43.28657,3.50782,3,6,1,0,10
201300024407,13,8,7,340,43.27802,3.50363,0,0,1,0,1
201300024410,13,8,12,340,43.32314,3.47763,1,1,0,0,2
201300024411,13,8,18,340,43.29306,3.49944,1,0,1,0,2
201300024412,13,8,21,340,43.30463,3.45699,1,1,3,0,5
201300024413,13,8,22,340,43.30659,3.46919,3,1,0,0,4
201300024414,13,8,24,340,43.30877,3.51301,4,0,0,1,5
201300024415,13,8,25,340,43.29852,3.46704,1,2,3,0,6
201300024416,13,9,1,340,43.29869,3.47858,1,0,1,0,2
201300024417,13,9,2,340,43.28508,3.50426,0,1,1,0,2
201300024418,13,9,10,340,43.28319,3.49824,1,0,1,0,2
201300024419,13,9,13,340,43.29567,3.51734,2,0,1,0,3
201300024420,13,10,2,340,43.298,3.4764,1,0,1,0,2
201300024426,13,1,2,340,43.33981,3.21841,1,1,0,0,2
201300024427,13,1,2,340,43.3508,3.23937,1,1,0,0,2
201300024428,13,1,9,340,43.34418,3.2124,3,1,0,0,4
201300024429,13,1,8,340,43.31624,3.28128,0,1,0,0,1
201300024430,13,1,8,340,43.35453,3.22964,0,0,1,0,1
201300024431,13,1,21,340,43.32055,3.27773,0,1,0,0,1
201300024432,13,1,23,340,43.34478,3.2154,1,1,0,0,2
201300024433,13,1,28,340,43.34457,3.23853,1,1,0,0,2
201300024434,13,1,28,340,43.34395,3.22838,1,0,1,0,2
201300024435,13,1,29,340,43.33711,3.20321,1,0,1,0,2
201300024436,13,2,4,340,43.34409,3.22042,1,0,0,1,2
201300024437,13,2,3,340,43.33359,3.25363,2,2,0,0,4
201300024438,13,2,12,340,43.35252,3.22498,1,1,0,0,2
201300024439,13,2,16,340,43.36482,3.18948,0,0,1,0,1
201300024440,13,2,17,340,43.34718,3.21863,1,1,0,0,2
201300024441,13,2,15,340,43.34929,3.22108,0,1,0,0,1
201300024442,13,2,16,340,43.35237,3.26732,1,2,0,0,3
201300024443,13,2,25,340,43.354,3.22797,1,0,0,1,2
201300024444,13,3,4,340,43.34356,3.22076,0,1,0,0,1
201300024445,13,3,8,340,43.35387,3.22637,1,0,1,0,2
201300024446,13,3,15,340,43.34422,3.23034,1,0,1,0,2
201300024447,13,3,17,340,43.37235,3.20823,0,0,1,0,1
201300024448,13,3,16,340,43.36414,3.26089,1,2,0,0,3
201300024449,13,3,20,340,43.34845,3.22018,1,1,0,0,2
201300024450,13,3,21,340,43.35038,3.23939,0,0,1,0,1
201300024451,13,3,22,340,43.362,3.24595,0,0,2,0,2
201300024452,13,4,3,340,43.34708,3.2203,1,0,1,0,2
201300024453,13,4,3,340,43.31351,3.29974,1,2,2,0,5
201300024454,13,4,25,340,43.32359,3.26305,0,2,0,0,2
201300024455,13,5,3,340,43.34037,3.20975,0,0,1,0,1
201300024456,13,5,13,340,43.34616,3.8815,1,0,1,0,2
201300024457,13,5,21,340,43.34582,3.21691,1,0,1,0,2
201300024458,13,5,19,340,43.32007,3.2933,0,0,1,0,1
201300024460,13,6,6,340,43.35243,3.22486,0,1,0,0,1
201300024461,13,5,5,340,43.3548,3.23915,1,0,1,0,2
201300024463,13,5,21,340,43.38581,3.22815,1,0,1,0,2
201300024464,13,6,11,340,43.34062,3.21847,1,1,0,0,2
201300024465,13,6,13,340,43.33392,3.25017,1,0,1,0,2
201300024467,13,5,21,340,43.3507,3.23974,0,0,1,0,1
201300024468,13,6,18,340,43.33801,3.25226,1,1,0,0,2
201300024469,13,6,19,340,43.34128,3.22487,0,1,1,0,2
201300024478,13,6,7,340,43.34806,3.23936,0,1,0,0,1
201300024481,13,8,16,340,43.31375,3.32288,6,0,1,0,7
201300024482,13,8,23,340,43.34694,3.25403,0,2,0,0,2
201300024483,13,8,29,340,43.34412,3.17335,0,0,0,1,1
201300024486,13,9,13,340,43.35034,3.22022,1,0,0,1,2
201300024497,13,10,12,340,43.34746,3.22094,1,0,0,1,2
201300024501,13,11,12,340,43.3668,3.21449,2,0,1,1,4
201300024512,13,1,1,340,43.61083,3.90036,0,0,0,1,1
201300024513,13,1,2,340,43.6101,3.8466,0,2,0,0,2
201300024514,13,1,2,340,43.62559,3.86078,1,1,0,0,2
201300024515,13,1,3,340,43.6002,3.84584,2,1,0,0,3
201300024516,13,1,3,340,43.60531,3.89192,1,1,0,0,2
201300024517,13,1,3,340,43.60715,3.93286,2,1,0,0,3
201300024518,13,1,4,340,43.6151,3.82427,0,1,0,0,1
201300024519,13,1,4,340,43.58706,3.87243,0,1,0,0,1
201300024520,13,1,4,340,43.6144,3.88377,1,1,0,0,2
201300024521,13,1,6,340,43.61727,3.8202,0,1,0,0,1
201300024522,13,1,7,340,43.60336,3.88832,1,1,0,0,2
201300024523,13,1,7,340,43.61989,3.86532,1,1,0,0,2
201300024524,13,1,8,340,43.60908,3.88975,1,1,0,0,2
201300024525,13,1,9,340,43.6064,3.8643,1,2,0,0,3
201300024526,13,1,9,340,43.5752,3.8559,3,3,0,0,6
201300024527,13,1,9,340,43.60665,3.83841,1,1,0,0,2
201300024528,13,1,9,340,43.60889,3.8531,1,0,1,0,2
201300024529,13,1,10,340,43.60519,3.87511,1,1,0,0,2
201300024530,13,1,9,340,43.5969,3.87773,1,1,0,0,2
201300024531,13,1,9,340,43.63644,3.87404,1,1,0,0,2
201300024532,13,1,11,340,43.5896,3.8879,2,1,0,0,3
201300024533,13,1,11,340,43.624,3.86225,1,2,0,0,3
201300024534,13,1,11,340,43.6136,3.90491,1,1,0,0,2
201300024535,13,1,11,340,43.59678,3.86521,1,1,0,0,2
201300024536,13,1,12,340,43.62776,3.86466,1,0,1,0,2
201300024537,13,1,13,340,43.59489,3.90569,0,1,0,1,2
201300024538,13,1,14,340,43.61187,3.86456,1,1,0,0,2
201300024539,13,1,14,340,43.60643,3.92354,1,1,0,0,2
201300024540,13,1,14,340,43.64242,3.84781,1,1,0,0,2
201300024541,13,1,14,340,43.62685,3.88937,1,2,0,0,3
201300024542,13,1,16,340,43.6042,3.8343,1,1,0,0,2
201300024543,13,1,16,340,43.5793,3.8784,2,0,1,0,3
201300024544,13,1,17,340,43.61108,3.87351,1,1,0,0,2
201300024545,13,1,17,340,43.60239,3.85413,1,1,0,0,2
201300024546,13,1,19,340,43.5935,3.8899,4,1,0,0,5
201300024547,13,1,22,340,43.61356,3.91199,1,1,0,0,2
201300024548,13,1,23,340,43.60957,3.83707,2,1,0,0,3
201300024549,13,1,23,340,43.58286,3.9253,1,0,1,0,2
201300024550,13,1,24,340,43.6338,3.83554,0,1,0,0,1
201300024551,13,1,24,340,43.63136,3.84281,1,1,0,0,2
201300024552,13,1,25,340,43.6185,3.81818,0,1,0,0,1
201300024553,13,1,25,340,43.6002,3.86726,1,0,1,0,2
201300024554,13,1,25,340,43.60731,3.83836,0,0,1,0,1
201300024555,13,1,26,340,43.61364,3.88785,0,1,0,0,1
201300024556,13,1,26,340,43.58074,3.90842,1,1,1,0,3
201300024557,13,1,25,340,43.58616,3.85232,1,1,0,0,2
201300024558,13,1,27,340,43.602,3.8731,1,0,1,0,2
201300024559,13,1,28,340,43.5982,3.83541,1,0,1,0,2
201300024560,13,1,28,340,43.6036,3.9071,1,1,0,0,2
201300024561,13,1,27,340,43.61725,3.84272,1,1,0,0,2
201300024562,13,1,29,340,43.62343,3.84421,0,1,0,0,1
201300024563,13,1,29,340,43.60811,3.89674,1,1,0,0,2
201300024564,13,2,4,340,43.62369,3.87378,1,0,1,0,2
201300024565,13,2,6,340,43.6051,3.89214,1,0,1,0,2
201300024566,13,2,6,340,43.61628,3.82045,10,1,0,0,11
201300024567,13,2,8,340,43.59709,3.86377,0,1,0,0,1
201300024568,13,2,8,340,43.61787,3.84275,0,2,0,0,2
201300024569,13,2,8,340,43.61149,3.86512,1,1,0,0,2
201300024570,13,2,9,340,43.61223,3.83935,1,1,0,0,2
201300024571,13,2,9,340,43.58282,3.92531,1,1,0,0,2
201300024572,13,2,10,340,43.60212,3.85346,1,1,0,0,2
201300024573,13,2,9,340,43.63424,3.82244,3,1,1,0,5
201300024574,13,2,10,340,43.59616,3.87708,0,0,0,1,1
201300024575,13,2,11,340,43.63605,3.84451,1,1,0,0,2
201300024576,13,2,12,340,43.60259,3.86659,3,1,1,0,5
201300024577,13,2,12,340,43.6048,3.8672,1,1,0,0,2
201300024578,13,2,14,340,43.60232,3.87015,1,0,1,0,2
201300024579,13,2,14,340,43.61687,3.91138,1,0,1,0,2
201300024580,13,2,17,340,43.60848,3.87321,0,0,1,0,1
201300024581,13,2,18,340,43.63332,3.8756,1,1,0,0,2
201300024582,13,2,19,340,43.595,3.82169,0,1,0,0,1
201300024583,13,2,19,340,43.59662,3.8449,1,1,0,0,2
201300024584,13,2,20,340,43.62694,3.87265,1,1,0,0,2
201300024585,13,2,20,340,43.6011,3.8815,1,1,0,0,2
201300024586,13,2,20,340,43.61301,3.85888,1,1,0,0,2
201300024587,13,2,21,340,43.60718,3.88949,1,1,0,0,2
201300024588,13,2,21,340,43.58698,3.90826,0,2,0,0,2
201300024589,13,2,21,340,43.59476,3.82019,1,1,0,0,2
201300024590,13,2,22,340,43.57847,3.88044,1,1,0,0,2
201300024591,13,2,23,340,43.62067,3.86486,3,1,2,0,6
201300024592,13,2,23,340,43.5888,3.89316,1,1,0,0,2
201300024593,13,2,25,340,43.5764,3.889,0,1,0,0,1
201300024594,13,2,27,340,43.59815,3.83775,1,1,0,0,2
201300024595,13,3,2,340,43.58915,3.89076,1,1,0,0,2
201300024596,13,3,2,340,43.62705,3.86952,1,2,0,0,3
201300024597,13,3,3,340,43.6283,3.8209,0,6,1,0,7
201300024598,13,3,4,340,43.59585,3.84681,3,1,0,0,4
201300024599,13,3,4,340,43.61518,3.86403,1,1,0,0,2
201300024600,13,3,5,340,43.6003,3.8743,1,0,1,0,2
201300024601,13,3,5,340,43.62605,3.88242,2,1,0,0,3
201300024602,13,3,6,340,43.61683,3.8201,0,1,0,0,1
201300024603,13,3,7,340,43.58002,3.90816,0,4,1,0,5
201300024604,13,3,7,340,43.58923,3.85637,1,1,0,0,2
201300024605,13,3,7,340,43.60058,3.87938,1,1,0,0,2
201300024606,13,3,8,340,43.6166,3.83602,1,0,1,0,2
201300024607,13,3,9,340,43.60891,3.85988,1,1,0,0,2
201300024608,13,3,10,340,43.61819,3.89759,1,1,0,0,2
201300024609,13,3,12,340,43.58966,3.85625,1,1,0,0,2
201300024610,13,3,12,340,43.61413,3.91434,1,0,1,0,2
201300024611,13,3,12,340,43.62403,3.86214,1,1,0,0,2
201300024612,13,3,13,340,43.62961,3.84398,1,1,0,0,2
201300024613,13,3,14,340,43.61538,3.82031,0,2,0,0,2
201300024614,13,3,14,340,43.58222,3.86356,1,1,0,0,2
201300024615,13,3,14,340,43.59547,3.89647,0,2,0,0,2
201300024616,13,3,14,340,43.60082,3.84542,0,1,1,0,2
201300024617,13,3,15,340,43.60441,3.87775,1,1,0,0,2
201300024618,13,3,15,340,43.59632,3.84932,1,2,0,0,3
201300024619,13,3,15,340,43.59525,3.86189,1,1,0,0,2
201300024620,13,3,15,340,43.61017,3.92976,1,0,1,0,2
201300024621,13,3,17,340,43.60589,3.8942,1,1,0,0,2
201300024622,13,3,18,340,43.6239,3.862,0,1,0,0,1
201300024623,13,3,18,340,43.60429,3.91269,1,1,0,0,2
201300024624,13,3,18,340,43.60706,3.87842,1,1,0,0,2
201300024625,13,3,18,340,43.60425,3.87347,0,1,0,0,1
201300024626,13,3,20,340,43.63636,3.82726,1,1,0,0,2
201300024627,13,3,21,340,43.6375,3.85972,2,1,0,0,3
201300024628,13,3,21,340,43.61429,3.84846,1,0,0,1,2
201300024629,13,3,21,340,43.59826,3.89332,6,2,0,0,8
201300024630,13,3,22,340,43.64974,3.85767,1,1,0,0,2
201300024631,13,3,22,340,43.62683,3.82178,1,2,0,0,3
201300024632,13,3,23,340,43.6134,3.86788,1,1,0,0,2
201300024633,13,3,24,340,43.57513,3.85918,1,1,0,0,2
201300024634,13,3,24,340,43.60694,3.85077,0,1,0,0,1
201300024635,13,3,25,340,43.61034,3.89042,1,1,0,0,2
201300024636,13,3,26,340,43.59418,3.86073,1,0,1,0,2
201300024637,13,3,27,340,43.6273,3.84704,1,1,0,0,2
201300024638,13,3,28,340,43.64443,3.86561,1,1,0,0,2
201300024639,13,3,28,340,43.61792,3.86631,0,2,0,0,2
201300024640,13,3,30,340,43.61196,3.87187,0,0,1,0,1
201300024641,13,4,1,340,43.60467,3.87714,1,1,0,0,2
201300024642,13,4,2,340,43.6026,3.8709,2,1,0,0,3
201300024643,13,4,3,340,43.60856,3.89673,1,2,0,0,3
201300024644,13,4,4,340,43.59686,3.8444,1,1,0,0,2
201300024645,13,4,2,340,43.62191,3.87443,1,1,0,0,2
201300024646,13,4,2,340,43.62955,3.84391,1,1,0,0,2
201300024647,13,4,5,340,43.6144,3.88381,1,1,0,0,2
201300024648,13,4,5,340,43.58029,3.881,1,1,0,0,2
201300024649,13,4,7,340,43.62832,3.81757,1,1,0,0,2
201300024650,13,4,8,340,43.5612,3.86678,0,0,1,0,1
201300024651,13,4,7,340,43.6072,3.8708,1,1,0,0,2
201300024652,13,4,7,340,43.6054,3.8853,1,1,0,0,2
201300024653,13,4,8,340,43.59908,3.86612,1,1,0,0,2
201300024654,13,4,9,340,43.58193,3.88027,1,1,0,0,2
201300024655,13,4,9,340,43.6108,3.86668,1,0,1,0,2
201300024656,13,4,9,340,43.62693,3.82061,2,1,0,0,3
201300024657,13,4,10,340,43.59942,3.84081,0,0,1,0,1
201300024658,13,4,10,340,43.61472,3.82775,1,0,1,0,2
201300024659,13,4,11,340,43.61276,3.86743,1,0,1,0,2
201300024660,13,4,11,340,43.6077,3.89411,1,1,0,0,2
201300024661,13,4,11,340,43.6185,3.84528,1,1,0,0,2
201300024662,13,4,11,340,43.60694,3.89399,3,0,1,0,4
201300024663,13,4,12,340,43.6146,3.83009,3,1,0,0,4
201300024664,13,4,13,340,43.61154,3.87203,2,1,0,0,3
201300024665,13,4,13,340,43.58509,3.8692,1,0,1,0,2
201300024666,13,4,16,340,43.62216,3.89771,1,1,0,0,2
201300024667,13,4,15,340,43.6261,3.82396,1,1,0,0,2
201300024668,13,4,13,340,43.58135,3.86534,4,2,0,0,6
201300024669,13,4,16,340,43.62471,3.88902,0,1,0,0,1
201300024670,13,4,16,340,43.60414,3.85835,2,1,0,0,3
201300024671,13,4,17,340,43.62214,3.88291,1,1,0,0,2
201300024672,13,4,18,340,43.59754,3.86432,1,0,1,0,2
201300024673,13,4,19,340,43.61081,3.87624,1,1,0,0,2
201300024674,13,4,20,340,43.6186,3.84607,1,0,1,0,2
201300024675,13,4,21,340,43.61017,3.8857,1,1,0,0,2
201300024676,13,4,23,340,43.58853,3.86576,0,2,0,0,2
201300024677,13,4,25,340,43.59687,3.88693,3,2,0,0,5
201300024678,13,4,25,340,43.5971,3.8858,1,1,0,0,2
201300024679,13,4,26,340,43.63649,3.83132,1,0,1,0,2
201300024680,13,4,27,340,43.56632,3.90054,0,1,0,0,1
201300024681,13,4,27,340,43.63102,3.88537,2,3,0,0,5
201300024682,13,4,30,340,43.62015,3.85903,1,1,0,0,2
201300024683,13,5,2,340,43.61373,3.90587,1,1,0,0,2
201300024684,13,5,2,340,43.60702,3.87127,1,0,1,0,2
201300024685,13,5,3,340,43.26344,3.81748,1,0,1,0,2
201300024686,13,5,3,340,43.56811,3.90384,0,1,0,0,1
201300024687,13,5,4,340,43.60904,3.89057,1,1,0,0,2
201300024688,13,5,4,340,43.63143,3.87126,1,1,0,0,2
201300024689,13,5,5,340,43.59742,3.86409,2,1,0,0,3
201300024690,13,5,6,340,43.5649,3.95789,2,1,0,0,3
201300024691,13,5,6,340,43.59967,3.87524,1,0,1,0,2
201300024692,13,5,6,340,43.61639,3.85922,1,0,1,0,2
201300024693,13,5,9,340,43.58907,3.88481,6,2,0,0,8
201300024694,13,5,11,340,43.60827,3.86176,1,1,0,0,2
201300024695,13,5,12,340,43.60777,3.85552,1,1,0,0,2
201300024696,13,5,12,340,43.62345,3.83393,2,1,0,0,3
201300024697,13,5,13,340,43.57307,3.87632,0,1,0,0,1
201300024698,13,5,13,340,43.61705,3.86112,1,1,0,0,2
201300024699,13,5,13,340,43.58061,3.8815,1,1,0,0,2
201300024700,13,5,13,340,43.6087,3.84766,0,1,0,0,1
201300024701,13,5,14,340,43.63696,3.87355,1,1,0,0,2
201300024702,13,5,14,340,43.59956,3.8745,1,2,0,0,3
201300024703,13,5,15,340,43.60381,3.86775,1,1,0,0,2
201300024704,13,5,18,340,43.6222,3.84583,1,1,0,0,2
201300024705,13,5,18,340,43.61009,3.83544,1,4,0,0,5
201300024706,13,5,18,340,43.59595,3.86588,2,2,0,0,4
201300024707,13,5,22,340,43.60834,3.90662,1,1,0,0,2
201300024708,13,5,22,340,43.63748,3.82283,3,1,0,0,4
201300024709,13,5,22,340,43.60478,3.86484,1,1,0,0,2
201300024710,13,5,22,340,43.62032,3.85971,1,1,0,0,2
201300024711,13,5,21,340,43.62843,3.81992,1,1,0,0,2
201300024712,13,5,24,340,43.63738,3.83156,1,1,0,0,2
201300024713,13,5,23,340,43.60518,3.89896,0,1,0,0,1
201300024714,13,5,22,340,43.58888,3.85499,2,1,0,0,3
201300024715,13,5,24,340,43.60247,3.87059,5,1,0,0,6
201300024716,13,5,25,340,43.62383,3.82029,2,1,0,0,3
201300024717,13,5,27,340,43.58524,3.9235,1,2,0,0,3
201300024718,13,5,29,340,43.60744,3.8847,1,0,1,0,2
201300024719,13,5,29,340,43.61038,3.91431,1,1,0,0,2
201300024720,13,5,30,340,43.60964,3.83831,1,1,0,0,2
201300024721,13,5,30,340,43.61752,3.90275,1,1,0,0,2
201300024722,13,5,30,340,43.61432,3.87417,0,1,0,0,1
201300024723,13,5,31,340,43.6144,3.8651,0,1,0,0,1
201300024724,13,5,31,340,43.61364,3.87704,1,1,0,0,2
201300024725,13,5,31,340,43.62954,3.82061,1,0,1,0,2
201300024726,13,6,1,340,43.60803,3.91479,2,1,0,0,3
201300024727,13,6,2,340,43.60339,3.83281,1,0,1,0,2
201300024728,13,6,2,340,43.55846,3.84964,2,1,0,0,3
201300024729,13,6,2,340,43.59808,3.90289,0,0,1,0,1
201300024730,13,6,3,340,43.55545,3.86036,0,1,1,0,2
201300024731,13,6,3,340,43.63294,3.83395,1,1,0,0,2
201300024732,13,6,3,340,43.60882,3.84207,1,1,0,0,2
201300024733,13,6,4,340,43.64205,3.82998,1,1,0,0,2
201300024734,13,6,4,340,43.60423,3.87815,0,2,0,0,2
201300024735,13,6,4,340,43.59628,3.84476,1,1,0,0,2
201300024736,13,6,5,340,43.60314,3.88243,2,1,0,0,3
201300024737,13,6,7,340,43.59315,3.82026,1,1,0,0,2
201300024738,13,6,7,340,43.60289,3.88042,1,0,1,0,2
201300024739,13,6,8,340,43.6052,3.88064,0,1,0,0,1
201300024740,13,6,8,340,43.59277,3.82015,0,1,0,0,1
201300024741,13,6,8,340,43.60464,3.89981,0,2,0,0,2
201300024742,13,6,9,340,43.61183,3.83875,4,1,0,0,5
201300024743,13,6,9,340,43.60684,3.89241,1,0,1,0,2
201300024744,13,6,9,340,43.62368,3.81742,1,0,1,0,2
201300024745,13,6,10,340,43.59929,3.8823,1,1,0,0,2
201300024746,13,6,12,340,43.61081,3.86664,1,0,1,0,2
201300024747,13,6,14,340,43.6085,3.91247,1,1,0,0,2
201300024748,13,6,14,340,43.60981,3.83677,1,1,0,0,2
201300024749,13,6,15,340,43.60876,3.89263,1,2,0,0,3
201300024750,13,6,19,340,43.59002,3.88258,1,2,0,0,3
201300024751,13,6,19,340,43.61496,3.89789,1,1,0,0,2
201300024752,13,6,20,340,43.61702,3.85485,1,1,0,0,2
201300024753,13,6,21,340,43.6065,3.87783,1,0,1,0,2
201300024754,13,6,21,340,43.60711,3.89248,0,1,0,0,1
201300024755,13,6,20,340,43.61371,3.83927,1,1,0,0,2
201300024756,13,6,21,340,43.56928,3.89941,0,0,1,0,1
201300024757,13,6,22,340,43.63426,3.82371,1,1,0,0,2
201300024758,13,6,22,340,43.61452,3.88365,1,1,0,0,2
201300024759,13,6,24,340,43.60688,3.83773,1,1,0,0,2
201300024760,13,6,25,340,43.6035,3.88819,2,1,0,0,3
201300024761,13,6,25,340,43.5679,3.90657,0,1,0,0,1
201300024762,13,6,26,340,43.6068,3.89695,1,1,0,0,2
201300024763,13,6,26,340,43.6,3.89604,2,1,0,0,3
201300024764,13,6,27,340,43.55886,3.96013,0,0,1,0,1
201300024765,13,6,21,340,43.62485,3.86352,1,1,0,0,2
201300024766,13,6,27,340,43.57455,3.92246,1,0,1,0,2
201300024767,13,6,26,340,43.57701,3.9331,1,1,0,0,2
201300024768,13,6,28,340,43.60736,3.8704,2,1,0,0,3
201300024769,13,6,28,340,43.6113,3.82879,0,2,0,0,2
201300024770,13,6,29,340,43.62376,3.81505,1,1,0,0,2
201300024771,13,6,30,340,43.56583,3.9119,0,1,0,0,1
201300024772,13,7,2,340,43.61617,3.87921,0,2,0,0,2
201300024773,13,7,2,340,43.6038,3.85932,1,1,0,0,2
201300024774,13,7,2,340,43.61137,3.82886,1,1,0,0,2
201300024775,13,7,20,340,43.61376,3.85843,1,1,0,0,2
201300024776,13,7,3,340,43.58969,3.85584,1,1,0,0,2
201300024777,13,7,4,340,43.61309,3.84304,1,1,0,0,2
201300024778,13,7,5,340,43.61826,3.84457,1,1,0,0,2
201300024779,13,7,21,340,43.62782,3.85817,0,1,0,0,1
201300024780,13,7,6,340,43.62367,3.81744,0,2,0,0,2
201300024781,13,7,6,340,43.59308,3.82401,0,0,1,0,1
201300024782,13,7,5,340,43.59367,3.85591,1,1,0,0,2
