lat;long;grav;ttue;tbg;tbl;nbimp
43.31604;3.45699;0.86;0;0;2;2
43.60833;3.86856;0.86;0;0;2;2
43.542;3.485;0.86;0;0;2;2
43.57;3.515;0.86;0;0;2;2
43.578;3.482;0.86;0;0;2;2
43.59696;3.88083;0.86;0;0;2;2
43.62363;3.89195;0.86;0;0;2;2
43.388;3.308;0.86;0;0;2;2
43.643;3.75;0.86;0;0;2;2
43.31;3.335;0.86;0;0;2;2
43.549;3.822;0.86;0;0;2;2
43.64508;3.84309;0.86;0;0;2;2
43.612;3.148;0.86;0;0;2;2
43.283;3.288;0.86;0;0;2;2
43.513;3.303;0.86;0;0;2;2
43.567;3.178;0.86;0;0;2;2
43.344;3.45699;0.86;0;0;2;2
43.36402;3.45699;0.86;0;0;2;2
43.59909;3.88036;0.86;0;0;2;2
43.62402;3.86216;0.86;0;0;2;2
43.542;3.497;0.86;0;0;2;2
43.338;3.45699;0.86;0;0;2;2
43.345;3.45699;0.86;0;0;2;2
43.333;3.45699;0.86;0;0;2;2
43.345;3.45699;0.86;0;0;2;2
43.33;3.45699;0.86;0;0;2;2
43.34;3.45699;0.86;0;0;2;2
43.62531;3.82591;0.86;0;0;2;2
43.57265;3.93915;0.86;0;0;2;2
43.60329;3.92402;0.86;0;0;2;2
43.61006;3.90281;0.86;0;0;2;2
43.63408;3.84995;0.86;0;0;2;2
43.59116;3.90826;0.86;0;0;2;2
43.60835;3.82123;0.86;0;0;2;2
43.56419;3.95893;0.86;0;0;2;2
43.58908;3.88483;0.86;0;0;2;2
43.60217;3.86709;0.86;0;0;2;2
43.467;3.267;0.86;0;0;2;2
43.626;3.441;0.86;0;0;2;2
43.546;3.465;0.86;0;0;2;2
43.58235;3.92434;0.86;0;0;2;2
43.56547;3.91559;0.86;0;0;2;2
43.69;3.927;0.86;0;0;2;2
43.57512;3.85933;0.86;0;0;2;2
43.477;3.222;0.86;0;0;2;2
43.323;3.549;0.86;0;0;2;2
43.56125;3.86686;0.86;0;0;2;2
43.56908;3.95355;0.86;0;0;2;2
43.62019;3.81792;0.86;0;0;2;2
43.60858;3.84776;0.86;0;0;2;2
43.60975;3.89894;0.86;0;0;2;2
43.60908;3.85837;0.86;0;0;2;2
43.29498;3.46005;0.86;0;0;2;2
43.9152;3.77751;0.86;0;0;2;2
43.63153;3.84271;0.86;0;0;2;2
43.61239;3.87234;0.86;0;0;2;2
43.61943;3.90006;0.86;0;0;2;2
43.60878;3.85083;0.86;0;0;2;2
43.36045;3.25075;0.86;0;0;2;2
43.60195;3.85306;0.86;0;0;2;2
43.60296;3.87132;0.86;0;0;2;2
43.34007;3.22336;0.86;0;0;2;2
43.62828;3.85783;0.86;0;0;2;2
43.59792;3.87101;0.86;0;0;2;2
43.59927;3.89399;0.86;0;0;2;2
43.59205;3.88093;0.86;0;0;2;2
43.6588;3.48888;0.86;0;0;2;2
43.5675;3.88218;0.86;0;0;2;2
43.59795;3.84066;0.86;0;0;2;2
43.61501;3.8814;0.86;0;0;2;2
43.61609;3.87265;0.86;0;0;2;2
43.61377;3.83919;0.86;0;0;2;2
43.63139;3.82218;0.86;0;0;2;2
43.61079;3.88089;0.86;0;0;2;2
43.627;3.473;0.86;0;0;2;2
43.59431;3.90568;0.86;0;0;2;2
43.55204;3.96907;0.86;0;0;2;2
43.63688;3.84476;0.86;0;0;2;2
43.61907;3.84791;0.86;0;0;2;2
43.62607;3.88246;0.86;0;0;2;2
43.63424;3.84983;0.86;0;0;2;2
43.6087;3.84489;0.86;0;0;2;2
43.59275;3.85247;0.86;0;0;2;2
43.673;3.974;0.86;0;0;2;2
43.394;3.166;0.86;0;0;2;2
43.33515;3.20693;0.86;0;0;2;2
43.37014;3.18687;0.86;0;0;2;2
43.34109;3.17566;0.86;0;0;2;2
43.61615;3.91037;0.86;0;0;2;2
43.58683;3.88936;0.86;0;0;2;2
43.57587;3.90674;0.86;0;0;2;2
43.582;3.007;0.86;0;0;2;2
43.60372;3.8816;0.86;0;0;2;2
43.58245;3.89807;0.86;0;0;2;2
43.63511;3.84443;0.86;0;0;2;2
43.33802;3.24031;0.86;0;0;2;2
43.42063;2.95572;0.86;0;0;2;2
43.772;3.87;0.86;0;0;2;2
43.58216;3.90883;0.86;0;0;2;2
43.62114;3.87318;0.86;0;0;2;2
43.35227;3.22066;0.86;0;0;2;2
43.57927;3.89794;0.86;0;0;2;2
43.57122;3.90655;0.86;0;0;2;2
43.59746;3.8642;0.86;0;0;2;2
43.61432;3.86536;0.86;0;0;2;2
43.62426;3.8116;0.86;0;0;2;2
43.61042;3.8389;0.86;0;0;2;2
43.35338;3.31922;0.86;0;0;2;2
43.6143;3.85097;0.86;0;0;2;2
43.60902;3.89067;0.86;0;0;2;2
43.60984;3.83642;0.86;0;0;2;2
43.55621;3.86064;0.86;0;0;2;2
43.34236;3.26281;0.86;0;0;2;2
43.6852;4.04964;0.86;0;0;2;2
43.60455;3.87714;0.86;0;0;2;2
43.2476;3.26251;0.86;0;0;2;2
43.59347;3.85998;0.86;0;0;2;2
43.62006;3.85118;0.86;0;0;2;2
43.58795;3.9221;0.86;0;0;2;2
43.59739;3.86428;0.86;0;0;2;2
43.61528;3.85547;0.86;0;0;2;2
43.34123;3.25328;0.86;0;0;2;2
43.60907;3.88915;0.86;0;0;2;2
43.40013;3.69397;0.86;0;0;2;2
43.61014;3.90386;0.86;0;0;2;2
43.64201;3.84746;0.86;0;0;2;2
43.63703;3.84505;0.86;0;0;2;2
43.6146;3.83558;0.86;0;0;2;2
43.342;3.21918;0.86;0;0;2;2
43.33821;3.20588;0.86;0;0;2;2
43.58493;3.89061;0.86;0;0;2;2
43.54157;3.89691;0.86;0;0;2;2
43.58122;3.92869;0.86;0;0;2;2
43.6269;3.82188;0.86;0;0;2;2
43.31354;3.29973;0.86;0;0;2;2
43.60505;3.88077;0.86;0;0;2;2
43.36566;3.22962;0.86;0;0;2;2
43.6101;3.83537;0.86;0;0;2;2
43.32116;3.2918;0.86;0;0;2;2
43.73233;3.30233;0.86;0;0;2;2
43.544;3.953;0.86;0;0;2;2
43.62099;3.85721;0.86;0;0;2;2
43.34267;3.54297;0.86;0;0;2;2
43.34863;3.5236;0.86;0;0;2;2
43.28758;3.50222;0.86;0;0;2;2
43.57852;3.93748;0.86;0;0;2;2
43.61868;3.86263;0.86;0;0;2;2
43.28196;3.2882;0.86;0;0;2;2
43.35467;3.23445;0.86;0;0;2;2
43.33127;3.24367;0.86;0;0;2;2
43.61225;3.83039;0.86;0;0;2;2
43.58433;3.88397;0.86;0;0;2;2
43.62282;3.81963;0.86;0;0;2;2
43.35177;3.23106;0.86;0;0;2;2
43.64005;3.84684;0.86;0;0;2;2
43.57361;3.87711;0.86;0;0;2;2
43.6072;3.89405;0.86;0;0;2;2
43.6119;3.83881;0.86;0;0;2;2
43.62289;3.85446;0.86;0;0;2;2
43.61684;3.88532;0.86;0;0;2;2
43.60699;3.89237;0.86;0;0;2;2
43.34222;3.20885;0.86;0;0;2;2
43.61663;3.82;0.86;0;0;2;2
43.60572;3.87126;0.86;0;0;2;2
43.57963;3.79244;0.86;0;0;2;2
43.6418;3.81288;0.86;0;0;2;2
43.59956;3.86048;0.86;0;0;2;2
43.60108;3.88153;0.86;0;0;2;2
43.64146;3.81499;0.86;0;0;2;2
43.57727;3.92249;0.86;0;0;2;2
43.59952;3.84303;0.86;0;0;2;2
43.56023;3.92373;0.86;0;0;2;2
43.6342;3.84888;0.86;0;0;2;2
43.63156;3.84272;0.86;0;0;2;2
43.64694;3.84409;0.86;0;0;2;2
43.60768;3.82122;0.86;0;0;2;2
43.63208;3.86041;0.86;0;0;2;2
43.59514;3.87787;0.86;0;0;2;2
43.952;3.684;0.86;0;0;2;2
43.381;3.098;0.86;0;0;2;2
43.389;3.165;0.86;0;0;2;2
43.42042;3.3179;0.86;0;0;2;2
43.287;3.202;0.86;0;0;2;2
43.68313;3.4108;0.86;0;0;2;2
43.71915;3.47717;0.86;0;0;2;2
43.76522;3.3346;0.86;0;0;2;2
43.34224;3.23998;0.86;0;0;2;2
43.33571;3.19997;0.86;0;0;2;2
43.32068;3.29272;0.86;0;0;2;2
43.34492;3.21998;0.86;0;0;2;2
43.61824;3.91307;0.86;0;0;2;2
43.60875;3.85309;0.86;0;0;2;2
43.61908;3.84797;0.86;0;0;2;2
43.60696;3.83787;0.86;0;0;2;2
43.59002;3.85582;0.86;0;0;2;2
43.6041;3.89611;0.86;0;0;2;2
43.59938;3.87345;0.86;0;0;2;2
43.62056;3.87594;0.86;0;0;2;2
43.63371;3.84315;0.86;0;0;2;2
43.61454;3.83567;0.86;0;0;2;2
43.57968;3.86919;0.86;0;0;2;2
43.6085;3.86189;0.86;0;0;2;2
43.61588;3.89755;0.86;0;0;2;2
43.55974;3.93787;0.86;0;0;2;2
43.56536;3.86905;0.86;0;0;2;2
43.61477;3.83066;0.86;0;0;2;2
43.59711;3.90392;0.86;0;0;2;2
43.64047;3.83742;0.86;0;0;2;2
43.63154;3.84279;0.86;0;0;2;2
43.64031;3.81814;0.86;0;0;2;2
43.60277;3.93804;0.86;0;0;2;2
43.56146;3.96064;0.86;0;0;2;2
43.61219;3.82402;0.86;0;0;2;2
43.66225;3.85506;0.86;0;0;2;2
43.60003;3.87006;0.86;0;0;2;2
43.63363;3.84333;0.86;0;0;2;2
43.61263;3.83895;0.86;0;0;2;2
43.60124;3.86758;0.86;0;0;2;2
43.57825;3.9367;0.86;0;0;2;2
43.57255;3.89651;0.86;0;0;2;2
43.63075;3.84229;0.86;0;0;2;2
43.61151;3.8273;0.86;0;0;2;2
43.36191;3.52959;0.86;0;0;2;2
43.3654;3.51264;0.86;0;0;2;2
43.61715;3.88572;0.86;0;0;2;2
43.57618;3.8737;0.86;0;0;2;2
43.63435;3.8496;0.86;0;0;2;2
43.58293;3.8695;0.86;0;0;2;2
43.60704;3.91931;0.86;0;0;2;2
43.63304;3.8898;0.86;0;0;2;2
43.60107;3.86993;0.86;0;0;2;2
43.61594;3.8628;0.86;0;0;2;2
43.634;3.86003;0.86;0;0;2;2
43.61441;3.85146;0.86;0;0;2;2
43.60089;3.86833;0.86;0;0;2;2
43.43514;3.77466;0.86;0;0;2;2
43.468;3.433;10.8;0;1;0;1
43.56;3.527;1.29;0;0;3;3
43.672;3.47;1.29;0;0;3;3
43.474;3.432;1.29;0;0;3;3
43.59744;3.8753;1.29;0;0;3;3
43.60651;3.87217;1.29;0;0;3;3
43.5622;3.89388;1.29;0;0;3;3
43.60462;3.88988;1.29;0;0;3;3
43.6178;3.83956;1.29;0;0;3;3
43.60087;3.88471;1.29;0;0;3;3
43.60889;3.84187;1.29;0;0;3;3
43.277;3.286;1.29;0;0;3;3
43.742;3.327;1.29;0;0;3;3
43.627;3.81755;1.29;0;0;3;3
43.61477;3.83449;1.29;0;0;3;3
43.60897;3.89056;1.29;0;0;3;3
43.388;3.456;1.29;0;0;3;3
43.60665;3.84447;1.29;0;0;3;3
43.37425;3.24719;1.29;0;0;3;3
43.66;3.109;1.29;0;0;3;3
43.69694;4.1015;1.29;0;0;3;3
43.63067;3.82001;1.29;0;0;3;3
43.33587;3.23362;1.29;0;0;3;3
43.33558;3.20678;1.29;0;0;3;3
43.62588;3.81762;1.29;0;0;3;3
43.6237;3.86237;1.29;0;0;3;3
43.61722;3.82309;1.29;0;0;3;3
43.34958;3.21979;1.29;0;0;3;3
43.56496;3.89453;1.29;0;0;3;3
43.33566;3.21624;1.29;0;0;3;3
43.589;3.762;1.29;0;0;3;3
43.59757;3.50103;1.29;0;0;3;3
43.60938;3.83853;1.29;0;0;3;3
43.57809;3.7604;1.29;0;0;3;3
43.33833;3.20554;1.29;0;0;3;3
43.58383;3.89723;1.29;0;0;3;3
43.71493;4.13441;1.29;0;0;3;3
43.33706;3.20291;1.29;0;0;3;3
43.70768;4.13225;1.29;0;0;3;3
43.367;3.15697;1.29;0;0;3;3
43.35188;3.3549;1.29;0;0;3;3
43.63364;3.52916;1.29;0;0;3;3
43.29311;3.49833;1.29;0;0;3;3
43.61874;3.84648;1.29;0;0;3;3
43.63564;3.81656;1.29;0;0;3;3
43.60933;3.86682;1.29;0;0;3;3
43.64281;3.83661;1.29;0;0;3;3
43.6255;3.85;1.29;0;0;3;3
43.60519;3.87512;1.29;0;0;3;3
43.59737;3.84331;1.29;0;0;3;3
43.59699;3.88353;1.29;0;0;3;3
43.55784;3.96404;1.29;0;0;3;3
43.62155;3.86835;1.29;0;0;3;3
43.59381;3.86543;1.29;0;0;3;3
43.62709;3.82167;1.29;0;0;3;3
43.5974;3.86418;1.29;0;0;3;3
43.61442;3.89805;1.29;0;0;3;3
43.41244;3.68646;1.29;0;0;3;3
43.61822;3.91287;1.72;0;0;4;4
43.631;3.782;1.72;0;0;4;4
43.333;3.45699;1.72;0;0;4;4
43.72025;3.67863;1.72;0;0;4;4
43.33811;3.20463;1.72;0;0;4;4
43.58501;3.85055;1.72;0;0;4;4
43.62501;3.84149;1.72;0;0;4;4
43.44933;3.59818;1.72;0;0;4;4
43.33007;3.28885;1.72;0;0;4;4
43.37883;3.50341;1.72;0;0;4;4
43.63683;3.83573;1.72;0;0;4;4
43.56911;3.95334;1.72;0;0;4;4
43.31339;3.33773;1.72;0;0;4;4
43.62366;3.43982;1.72;0;0;4;4
43.33643;3.22514;1.72;0;0;4;4
43.63777;3.81739;1.72;0;0;4;4
43.6269;3.8693;1.72;0;0;4;4
43.59481;3.89064;1.72;0;0;4;4
43.549;3.486;2.15;0;0;5;5
43.953;3.775;2.15;0;0;5;5
43.33475;3.53385;2.15;0;0;5;5
43.34371;3.21221;2.15;0;0;5;5
43.61051;3.84964;2.15;0;0;5;5
43.53949;3.82281;2.15;0;0;5;5
43.61178;3.86501;3.44;0;0;8;8
43.612;3.504;310.8;3;1;0;4
43.584;3.062;10.8;0;1;0;1
43.609;3.361;10.8;0;1;0;1
43.575;3.416;10.8;0;1;0;1
43.515;3.656;10.8;0;1;0;1
43.449;3.636;10.8;0;1;0;1
43.793;3.76;10.8;0;1;0;1
43.237;3.251;10.8;0;1;0;1
43.327;3.541;10.8;0;1;0;1
43.528;3.736;10.8;0;1;0;1
43.582;3.769;10.8;0;1;0;1
43.592;3.895;10.8;0;1;0;1
43.469;3.401;10.8;0;1;0;1
43.592;2.704;10.8;0;1;0;1
43.476;3.222;10.8;0;1;0;1
43.655;3.51;10.8;0;1;0;1
43.618;3.817;10.8;0;1;0;1
43.539;3.823;10.8;0;1;0;1
43.795;3.911;10.8;0;1;0;1
43.558;3.196;10.8;0;1;0;1
43.58;3.16;10.8;0;1;0;1
43.341;2.973;10.8;0;1;0;1
43.48;3.29;10.8;0;1;0;1
43.265;3.161;10.8;0;1;0;1
43.389;3.47;10.8;0;1;0;1
43.56;3.84;10.8;0;1;0;1
43.559;3.847;10.8;0;1;0;1
43.482;2.793;10.8;0;1;0;1
43.631;3.437;10.8;0;1;0;1
43.573;3.403;10.8;0;1;0;1
43.612;3.38;10.8;0;1;0;1
43.454;3.647;10.8;0;1;0;1
43.484;3.674;10.8;0;1;0;1
43.598;3.906;10.8;0;1;0;1
43.658;3.528;10.8;0;1;0;1
43.63;3.97;10.8;0;1;0;1
43.465;3.421;10.8;0;1;0;1
43.247;3.291;10.8;0;1;0;1
43.287;3.284;10.8;0;1;0;1
43.583;3.489;10.8;0;1;0;1
43.633;3.433;10.8;0;1;0;1
43.624;3.412;10.8;0;1;0;1
43.71;3.556;10.8;0;1;0;1
43.631;3.434;10.8;0;1;0;1
43.587;3.754;10.8;0;1;0;1
43.57;4.094;10.8;0;1;0;1
43.564;4.026;10.8;0;1;0;1
43.847;3.635;10.8;0;1;0;1
43.69;2.962;10.8;0;1;0;1
43.297;3.36;10.8;0;1;0;1
43.598;3.5;10.8;0;1;0;1
43.765;3.887;10.8;0;1;0;1
43.66;3.144;10.8;0;1;0;1
43.459;2.897;10.8;0;1;0;1
43.481;3.282;10.8;0;1;0;1
43.429;3.288;10.8;0;1;0;1
43.297;3.293;10.8;0;1;0;1
43.605;3.487;10.8;0;1;0;1
43.615;3.322;10.8;0;1;0;1
43.575;3.458;10.8;0;1;0;1
43.515;3.584;10.8;0;1;0;1
43.586;3.794;10.8;0;1;0;1
43.575;3.813;10.8;0;1;0;1
43.306;3.216;10.8;0;1;0;1
43.71;3.329;10.8;0;1;0;1
43.539;3.94;10.8;0;1;0;1
43.488;2.752;10.8;0;1;0;1
43.531;3.242;10.8;0;1;0;1
43.436;3.254;10.8;0;1;0;1
43.63;3.436;10.8;0;1;0;1
43.648;3.476;10.8;0;1;0;1
43.504;3.605;10.8;0;1;0;1
43.58;3.85;10.8;0;1;0;1
43.65;3.709;10.8;0;1;0;1
43.567;4.084;10.8;0;1;0;1
43.759;4.073;10.8;0;1;0;1
43.757;3.757;10.8;0;1;0;1
43.359;2.942;10.8;0;1;0;1
43.426;2.949;10.8;0;1;0;1
43.552;3.287;10.8;0;1;0;1
43.297;3.292;10.8;0;1;0;1
43.289;3.284;10.8;0;1;0;1
43.46;3.545;10.8;0;1;0;1
43.574;3.851;10.8;0;1;0;1
43.731;3.914;10.8;0;1;0;1
43.44;3.146;10.8;0;1;0;1
43.466;3.419;10.8;0;1;0;1
43.431;3.37;10.8;0;1;0;1
43.592;3.509;10.8;0;1;0;1
43.364;3.425;10.8;0;1;0;1
43.382;3.443;10.8;0;1;0;1
43.65;4.032;10.8;0;1;0;1
43.702;3.166;10.8;0;1;0;1
43.293;3.115;10.8;0;1;0;1
43.416;3.136;10.8;0;1;0;1
43.486;3.48;10.8;0;1;0;1
43.524;3.518;10.8;0;1;0;1
43.5;3.71;10.8;0;1;0;1
43.525;3.83;10.8;0;1;0;1
43.629;3.431;10.8;0;1;0;1
43.603;3.493;10.8;0;1;0;1
43.65;3.55;10.8;0;1;0;1
43.55;3.78;10.8;0;1;0;1
43.30888;3.47703;10.8;0;1;0;1
43.61053;3.85634;10.8;0;1;0;1
43.57109;3.90525;10.8;0;1;0;1
43.60058;3.8948;10.8;0;1;0;1
43.60022;3.86738;10.8;0;1;0;1
43.63383;3.84327;10.8;0;1;0;1
43.59737;3.89272;10.8;0;1;0;1
43.57803;3.87588;10.8;0;1;0;1
43.61733;3.85508;10.8;0;1;0;1
43.60995;3.89962;10.8;0;1;0;1
43.60133;3.8487;10.8;0;1;0;1
43.57587;3.87503;10.8;0;1;0;1
43.51;3.31;10.8;0;1;0;1
43.276;3.284;10.8;0;1;0;1
43.252;3.294;10.8;0;1;0;1
43.60802;3.8905;10.8;0;1;0;1
43.62698;3.87115;10.8;0;1;0;1
43.62532;3.83683;10.8;0;1;0;1
43.60762;3.8814;10.8;0;1;0;1
43.61481;3.85714;10.8;0;1;0;1
43.6389;3.85078;10.8;0;1;0;1
43.62178;3.85913;10.8;0;1;0;1
43.62678;3.88925;10.8;0;1;0;1
43.61942;3.8489;10.8;0;1;0;1
43.598;3.111;10.8;0;1;0;1
43.608;3.438;10.8;0;1;0;1
43.597;3.502;10.8;0;1;0;1
43.448;3.576;10.8;0;1;0;1
43.58835;3.85996;10.8;0;1;0;1
43.62701;3.87131;10.8;0;1;0;1
43.62;3.86526;10.8;0;1;0;1
43.61229;3.88269;10.8;0;1;0;1
43.60351;3.89275;10.8;0;1;0;1
43.60164;3.88317;10.8;0;1;0;1
43.60552;3.89018;10.8;0;1;0;1
43.62163;3.86864;10.8;0;1;0;1
43.60766;3.91538;10.8;0;1;0;1
43.58409;3.88523;10.8;0;1;0;1
43.6035;3.88782;10.8;0;1;0;1
43.635;3.91;10.8;0;1;0;1
43.62;3.438;10.8;0;1;0;1
43.658;3.879;10.8;0;1;0;1
43.29344;3.50157;10.8;0;1;0;1
43.60873;3.92969;10.8;0;1;0;1
43.61671;3.87929;10.8;0;1;0;1
43.61482;3.83303;10.8;0;1;0;1
43.59165;3.85792;10.8;0;1;0;1
43.61078;3.8762;10.8;0;1;0;1
43.61078;3.8762;10.8;0;1;0;1
43.61697;3.87331;10.8;0;1;0;1
43.67;4.123;10.8;0;1;0;1
43.6;3.969;10.8;0;1;0;1
43.621;3.996;10.8;0;1;0;1
43.436;3.223;10.8;0;1;0;1
43.53;3.33;10.8;0;1;0;1
43.475;3.225;10.8;0;1;0;1
43.52;3.25;10.8;0;1;0;1
43.647;3.451;10.8;0;1;0;1
43.59;3.56;10.8;0;1;0;1
43.469;3.669;10.8;0;1;0;1
43.3;3.199;10.8;0;1;0;1
43.71;3.813;10.8;0;1;0;1
43.571;3.467;10.8;0;1;0;1
43.55;3.978;10.8;0;1;0;1
43.61278;3.86756;10.8;0;1;0;1
43.58222;3.86344;10.8;0;1;0;1
43.60627;3.87244;10.8;0;1;0;1
43.6114;3.85809;10.8;0;1;0;1
43.621;3.997;10.8;0;1;0;1
43.473;2.822;10.8;0;1;0;1
43.391;3.314;10.8;0;1;0;1
43.318;3.321;10.8;0;1;0;1
43.63;3.467;10.8;0;1;0;1
43.635;3.646;10.8;0;1;0;1
43.648;3.562;10.8;0;1;0;1
43.714;3.383;10.8;0;1;0;1
43.666;3.478;10.8;0;1;0;1
43.63172;3.88355;10.8;0;1;0;1
43.6105;3.91505;10.8;0;1;0;1
43.64303;3.81889;10.8;0;1;0;1
43.647;3.909;10.8;0;1;0;1
43.943;3.692;10.8;0;1;0;1
43.651;3.988;10.8;0;1;0;1
43.454;3.05;10.8;0;1;0;1
43.416;2.972;10.8;0;1;0;1
43.317;2.614;10.8;0;1;0;1
43.461;3.225;10.8;0;1;0;1
43.318;3.35;10.8;0;1;0;1
43.633;3.454;10.8;0;1;0;1
43.632;3.438;10.8;0;1;0;1
43.39;3.44;10.8;0;1;0;1
43.374;3.523;10.8;0;1;0;1
43.323;3.55;10.8;0;1;0;1
43.453;3.656;10.8;0;1;0;1
43.291;2.715;10.8;0;1;0;1
43.343;2.61;10.8;0;1;0;1
43.312;3.337;10.8;0;1;0;1
43.318;3.348;10.8;0;1;0;1
43.626;3.465;10.8;0;1;0;1
43.574;3.85;10.8;0;1;0;1
43.549;3.794;10.8;0;1;0;1
43.711;3.814;10.8;0;1;0;1
43.534;3.931;10.8;0;1;0;1
43.534;3.932;10.8;0;1;0;1
43.63739;3.82266;10.8;0;1;0;1
43.662;3.962;10.8;0;1;0;1
43.882;3.777;10.8;0;1;0;1
43.936;3.706;10.8;0;1;0;1
43.613;3.151;10.8;0;1;0;1
43.632;3.074;10.8;0;1;0;1
43.333;2.659;10.8;0;1;0;1
43.6;2.849;10.8;0;1;0;1
43.415;3.254;10.8;0;1;0;1
43.583;3.467;10.8;0;1;0;1
43.664;3.468;10.8;0;1;0;1
43.574;3.851;10.8;0;1;0;1
43.574;3.849;10.8;0;1;0;1
43.634;3.775;10.8;0;1;0;1
43.266;3.169;10.8;0;1;0;1
43.60954;3.86445;10.8;0;1;0;1
43.56354;3.87478;10.8;0;1;0;1
43.56136;3.89428;10.8;0;1;0;1
43.954;3.789;10.8;0;1;0;1
43.756;3.731;10.8;0;1;0;1
43.774;3.875;10.8;0;1;0;1
43.62;3.15;10.8;0;1;0;1
43.606;3.484;10.8;0;1;0;1
43.553;3.537;10.8;0;1;0;1
43.617;3.302;10.8;0;1;0;1
43.449;3.687;10.8;0;1;0;1
43.58;3.832;10.8;0;1;0;1
43.542;3.865;10.8;0;1;0;1
43.808;3.329;10.8;0;1;0;1
43.60316;3.87193;10.8;0;1;0;1
43.61523;3.82244;10.8;0;1;0;1
43.60201;3.88529;10.8;0;1;0;1
43.58023;3.8799;10.8;0;1;0;1
43.61901;3.87934;10.8;0;1;0;1
43.32431;3.45699;10.8;0;1;0;1
43.34;3.45699;10.8;0;1;0;1
43.60779;3.84903;10.8;0;1;0;1
43.60382;3.89335;10.8;0;1;0;1
43.60569;3.88781;10.8;0;1;0;1
43.657;3.962;10.8;0;1;0;1
43.648;3.952;10.8;0;1;0;1
43.818;3.858;10.8;0;1;0;1
43.46;2.897;10.8;0;1;0;1
43.399;3.417;10.8;0;1;0;1
43.279;3.285;10.8;0;1;0;1
43.437;3.615;10.8;0;1;0;1
43.27;3.175;10.8;0;1;0;1
43.609;3.816;10.8;0;1;0;1
43.629;3.611;10.8;0;1;0;1
43.584;3.849;10.8;0;1;0;1
43.594;3.171;10.8;0;1;0;1
43.383;3.182;10.8;0;1;0;1
43.286;3.284;10.8;0;1;0;1
43.542;3.455;10.8;0;1;0;1
43.458;3.655;10.8;0;1;0;1
43.511;3.797;10.8;0;1;0;1
43.744;3.909;10.8;0;1;0;1
43.652;3.887;10.8;0;1;0;1
43.567;3.801;10.8;0;1;0;1
43.317;3.45699;10.8;0;1;0;1
43.61373;3.88268;10.8;0;1;0;1
43.60349;3.8936;10.8;0;1;0;1
43.57041;3.89617;10.8;0;1;0;1
43.59221;3.85845;10.8;0;1;0;1
43.67116;3.85973;10.8;0;1;0;1
43.61102;3.9719;10.8;0;1;0;1
43.641;3.918;10.8;0;1;0;1
43.736;4.01;10.8;0;1;0;1
43.717;4.005;10.8;0;1;0;1
43.782;3.897;10.8;0;1;0;1
43.701;3.166;10.8;0;1;0;1
43.314;3.171;10.8;0;1;0;1
43.532;3.551;10.8;0;1;0;1
43.433;3.605;10.8;0;1;0;1
43.441;3.567;10.8;0;1;0;1
43.34752;3.45699;10.8;0;1;0;1
43.346;3.45699;10.8;0;1;0;1
43.62312;3.83342;10.8;0;1;0;1
43.61826;3.84418;10.8;0;1;0;1
43.63803;3.82252;10.8;0;1;0;1
43.59652;3.87312;10.8;0;1;0;1
43.59084;3.86602;10.8;0;1;0;1
43.57931;3.93221;10.8;0;1;0;1
43.60171;3.87396;10.8;0;1;0;1
43.64119;3.84672;10.8;0;1;0;1
43.625;3.991;10.8;0;1;0;1
43.627;3.997;10.8;0;1;0;1
43.642;4.063;10.8;0;1;0;1
43.592;3.084;10.8;0;1;0;1
43.289;3.02;10.8;0;1;0;1
43.466;3.413;10.8;0;1;0;1
43.655;3.555;10.8;0;1;0;1
43.588;3.779;10.8;0;1;0;1
43.33;3.45699;10.8;0;1;0;1
43.60607;3.84208;10.8;0;1;0;1
43.6185;3.86292;10.8;0;1;0;1
43.57976;3.90823;10.8;0;1;0;1
43.32357;3.45699;10.8;0;1;0;1
43.32307;3.45699;10.8;0;1;0;1
43.6102;3.8843;10.8;0;1;0;1
43.664;4.019;10.8;0;1;0;1
43.931;3.725;10.8;0;1;0;1
43.95;3.742;10.8;0;1;0;1
43.597;3.939;10.8;0;1;0;1
43.493;3.493;10.8;0;1;0;1
43.429;3.308;10.8;0;1;0;1
43.659;3.866;10.8;0;1;0;1
43.278;3.182;10.8;0;1;0;1
43.658;3.677;10.8;0;1;0;1
43.412;3.493;10.8;0;1;0;1
43.586;3.764;10.8;0;1;0;1
43.635;3.704;10.8;0;1;0;1
43.69;3.589;10.8;0;1;0;1
43.523;3.449;10.8;0;1;0;1
43.649;3.464;10.8;0;1;0;1
43.61;3.37;10.8;0;1;0;1
43.302;3.345;10.8;0;1;0;1
43.298;3.293;10.8;0;1;0;1
43.469;3.462;10.8;0;1;0;1
43.31;3.45699;10.8;0;1;0;1
43.327;3.45699;10.8;0;1;0;1
41.23456;3.45699;10.8;0;1;0;1
43.60479;3.88647;10.8;0;1;0;1
43.62593;3.82548;10.8;0;1;0;1
43.58575;3.91995;10.8;0;1;0;1
43.684;3.989;10.8;0;1;0;1
43.67;3.98;10.8;0;1;0;1
43.655;4.076;10.8;0;1;0;1
43.593;3.954;10.8;0;1;0;1
43.591;3.942;10.8;0;1;0;1
43.283;2.76;10.8;0;1;0;1
43.454;3.047;10.8;0;1;0;1
43.496;3.387;10.8;0;1;0;1
43.477;3.209;10.8;0;1;0;1
43.429;3.31;10.8;0;1;0;1
43.615;3.318;10.8;0;1;0;1
